IdProducto,IdCategoria,Marca,Observacion,PrecioCompra,PrecioVenta,Nombre,Codigo,Stock,FechaAct,Usuario,UbicStock,StoAnt,Familia
38524,1, , ,0,990,"BANDAS TELA SIA #120 3 X 21

                     ",7809824003616,1000000,,,0,,8
38525,1, , ,0,17480,SIFON COBRE 1 1/2 R                               ,2500000017353,1000000,,,0,,1
38526,1, , ,0,990,"BANDAS TELA SIA #100 3 X 21

                     ",7809824003579,1000000,,,0,,8
38527,1, , ,0,25090,"MONOMANDO PARA DUCHA SIN DESAGUE

                ",7807033008149,1000000,,,0,,8
38528,1, , ,0,990,BANDAS  #150 --3 X 21                             ,2500000089480,1000000,,,0,,8
38529,1, ,,0,2280,DISCO CORTE ART 6214 MULTIPOWER 9X2MM             ,403,200,,,1,,4
38530,1, , ,0,1180,LENTE ANTARTIC EXPRESSO                           ,2221413402207,1000000,,,0,,8
38531,1, , ,0,1680,NIPLE HI 1/2 X HE 3/8 HILO                        ,102,1000000,,,0,,1
38532,1, , ,0,1100,"DISCO LAMINADO 4.5 4U FINO, MEDIO, G              ",2500000089497,1000000,,,0,,4
38533,1, , ,0,35780,TALADRO PERCUTOR 13MM B&D 550W (HD555)            ,2500000043758,1000000,,,0,,4
38534,1, ,,0,14980,FIBROCEM.NATURAL CERESITA                         ,2500000911033,7,,,1,,9
38535,1, , ,0,39480,TALADRO INALAMBRICO 10MM B&D 9.6 VOLT CD961       ,2500000043765,1000000,,,0,,4
38536,1, , ,0,15380,"JUEGO BROCA KM-19 HSS A LPEN

                    ",9002740194118,1000000,,,0,,4
38537,1, , ,0,4280,VARILLA DE PLATA AG 6% 2.4 X 500                  ,2500000043789,1000000,,,0,,4
38538,1, , ,0,100,REGATON PLASTICO N°3                              ,2500000089596,1000000,,,0,,8
38539,1, , ,0,390,REGATON CUADRADO 3 X 3                            ,802,1000000,,,0,,8
38540,1, , ,0,1180,TEE MANGUERA GAS GASF                             ,103,1000000,,,0,,1
38541,1, , ,0,100,REGATON PLASTICO N°2                              ,2500000089589,1000000,,,0,,8
38542,1, , ,0,980,NIPLE BR 1/2 HI-HE DIMAFLOW                       ,104,1000000,,,0,,1
38543,1, , ,0,1980,CUCHARA TOBY FALCON CLAW 2392164                  ,TB40-KR,1000000,,,0,,20
38544,1, , ,0,780,NIPLE HE 3/8 GASF                                 ,105,1000000,,,0,,1
38545,1, , ,0,1980,CUCHARA TOBY FALCON CLAW 2392165                  ,TB40-FZ,1000000,,,0,,20
38546,1, , ,0,2100,TEE CACHIM 1/2 SPIG GASF                          ,106,1000000,,,0,,1
38547,1, , ,0,150,REGATON PLASTICO N°1                              ,2500000089572,1000000,,,0,,8
38548,1, , ,0,3640,TEE ESPIG 5/16 GASF                               ,107,1000000,,,0,,1
38549,1, , ,0,1980,CUCHARA TOBY FALCON CLAW 2392167                  ,TB40-G,1000000,,,0,,20
38550,1, , ,0,4380,FLEX AC. INOX 1/2 X 1/2 HIHI 100 CMS              ,8424902348350,1000000,,,0,,1
38551,1, , ,0,13180,FOTOCELDA CON BASE FP                             ,2500000000348,1000000,,,0,,3
38552,1, , ,0,280,REGATON CUADRADO 10X10                            ,2500000089565,1000000,,,0,,8
38553,1, , ,0,2550,TEE REGUL. 45KG                                   ,108,1000000,,,0,,1
38554,1, , ,0,1980,CUCHARA TOBY FALCON CLAW 2392162                  ,TB40-BGL,1000000,,,0,,20
38555,1, , ,0,1980,CUCHARA TOBY FALCON CLAW 2392160                  ,TB40-S,1000000,,,0,,20
38556,1, , ,0,1730,CUCHARA ESPAÑOLA FALCON CLAW 2391242              ,K15-S,1000000,,,0,,20
38557,1, , ,0,1730,CUCHARA ESPAÑOLA FALCON CLAW 2391244              ,K15-K,1000000,,,0,,20
38559,1, , ,0,480,DESTORCEDOR CHICO                                 ,803,1000000,,,0,,8
38560,1, , ,0,1730,CUCHARA ESPAÑOLA FALCON CLAW 2391251              ,K15A-K,1000000,,,0,,20
38561,1, ,,0,16680,"CAÑA TELESCOPICA 5´6"" EAGLE CLAW                  ",47708607049,4,,,0,,20
38563,1, , ,0,1730,CUCHARA ESPAÑOLA FALCON CLAW 2391250              ,K15A-S,1000000,,,0,,20
38564,1, , ,0,2280,"PUNTA MAG-IRW 1/4"" X 1.7/8""                       ",404,1000000,,,0,,4
38565,1, , ,0,2100,CUCHARA ESPAÑOLA FALCON CLAW 2391255              ,D4-K,1000000,,,0,,20
38566,1, , ,0,780,REGATON BASTON GRANDE                             ,2500000089534,1000000,,,0,,8
38567,1, , ,0,2100,CUCHARA ESPAÑOLA FALCON CLAW 2391254              ,D4-S,1000000,,,0,,20
38568,1, , ,0,2300,CUCHARA ESPAÑOLA FALCON CLAW 2391252              ,D5-S,1000000,,,0,,20
38569,1, , ,0,2300,CUCHARA ESPAÑOLA FALCON CLAW 2391253              ,D5-K,1000000,,,0,,20
38570,1, , ,0,2670,CUCHARA ESPAÑOLA 15GRS 2 ARAÑAS ORO SNIPER        ,2500000089503,1000000,,,0,,20
38571,1, , ,0,2500,CUCHARA ESPAÑOLA                                  ,2500000089510,1000000,,,0,,20
38572,1, , ,0,540,DISCO SL CORTE INOX. 4. 1/2 X 1MM BOSCH           ,3165140658287,1000000,,,0,,4
38573,1, , ,0,490,DISCO DE CORTE ATLAS 25282887 2 115X1.0X22 MM     ,3157625119222,1000000,,,0,,4
38574,1, , ,0,2360,CUCHARA ESPAÑOLA PLATA SNIPER                     ,2500000089527,1000000,,,0,,20
38575,1, , ,0,6890,AMPOLLETA AHORRO ENERGIA E27 65WATT               ,7804624340572,1000000,,,0,,3
38576,1, , ,0,29420,"ESMERIL G720BP 4. 1/2""                            ",2500000043796,1000000,,,0,,4
38577,1, , ,0,400,"CINTA 3/4""X20 YD COLORES LEXO                     ",302,1000000,,,0,,3
38578,1, , ,0,3670,CAJA PESCA MODELO H-376 REBEL                     ,2500000089688,1000000,,,0,,20
38579,1, , ,0,1680,"PUNTA DESTORNILLADOR TORX 7 PZ

                  ",7501206629765,1000000,,,0,,8
38580,1, , ,0,2380,CORREDERA TELESCOPICA CONS 400MM ZINC             ,4030,1000000,,,0,,4
38581,1, , ,0,1650,ESPATULA MANG PLAST 4 INGCO (HPUT08100)           ,6925582106145,1000000,,,0,,4
38582,1, , ,0,1480,"GRATA COPA 1. 3/4"" ALAMB. GRUESO

                ",7501206675755,1000000,,,0,,4
38583,1, , ,0,590,"CINTA EMPAQUE 48MM X 40MTS.

                     ",7501206648506,1000000,,,0,,8
38584,1, , ,0,690,"DADO 1/4"" TOMA DE 1/4"" PARA PUNTAS                ",804,1000000,,,0,,8
38585,1, ,,0,1750,"GRATA COPA 2. 3/4"" ALAMB. GRUESO

                ",7501206675762,4,,,1,,4
38586,1, , ,0,640,"HUINCHA AISL. 3/4"" X 18MT. AMARIL

               ",7501206646854,1000000,,,0,,8
38587,1, , ,0,11220,CAJA DE MOSCAS FLY BOX OKUMA                      ,4718947610256,1000000,,,0,,20
38588,1, , ,0,640,"HUINCHA AISL. 3/4"" X 18MT. VERDE

                ",7501206646847,1000000,,,0,,8
38589,1, , ,0,600,"HUINCHA AISL. 3/4"" X 18MT. BLANCO

               ",7501206646885,1000000,,,0,,8
38590,1, , ,0,620,"HUINCHA AISL. 3/4"" X 18MT. AZUL

                 ",7501206646878,1000000,,,0,,8
38591,1, , ,0,620,"HUINCHA AISL. 3/4"" X 18MT. ROJO

                 ",7501206646861,1000000,,,0,,8
38592,1, , ,0,11980,"JUEGO HERRAMIENTAS JARDIN 4 PZA MAN 15""           ",7501206653838,1000000,,,0,,4
38593,1, , ,0,390,ROMPECHORRO CHICO                                 ,2500000089664,1000000,,,0,,8
38594,1, , ,0,780,ROMPECHORRO GRANDE                                ,2500000089657,1000000,,,0,,8
38595,1, , ,0,1060,BISAGRA GALVANIZADA 3X3X1.6MM 2UN BLISTER         ,6931598201354,1000000,,,0,,4
38596,1, , ,0,15980,BIDON 20 LITROS DI MARTINO                        ,8005522101695,1000000,,,0,,8
38597,1, , ,0,150,TOPE N°2                                          ,2500000089640,1000000,,,0,,8
38598,1, , ,0,2710,"TIJERA PODAR 8"" KP                                ",2500000042720,1000000,,,0,,4
38599,1, , ,0,380,TOPE N°1                                          ,2500000089633,1000000,,,0,,8
38600,1, , ,0,2380,TERMINAL RECTO 1/2 HE CAÑ                         ,110,1000000,,,0,,1
38601,1, , ,0,280,REGATON REDONDO N°3                               ,2500000089626,1000000,,,0,,8
38602,1, , ,0,6390,-CODO 110 MM CEM                                  ,60142,1000000,,,0,,1
38603,1, , ,0,2040,CAJA PESCA TORTUGA REBEL                          ,2500000089671,1000000,,,0,,20
38604,1, , ,0,390,REGATON REDONDO N°2                               ,2500000089619,1000000,,,0,,8
38605,1, , ,0,30,ABRAZADERA OMEGA 5/8                              ,826,1000000,,,0,,8
38606,1, , ,0,490,REGATON REDONDO N°1                               ,2500000089602,1000000,,,0,,8
38607,1, , ,0,1270,BISAGRA GALVANIZADA 3.5 X 3.5 X 1.9MM 2U          ,6931598201552,1000000,,,0,,4
38608,1, , ,0,4060,-COPLA CEM 90 MM                                  ,50188,1000000,,,0,,1
38609,1, , ,0,1850,TERMINAL GAS 1/2 HIX 1/2                          ,111,1000000,,,0,,1
38610,1, , ,0,1980,TERMINAL GAS 1/2 HIX 7/8                          ,112,1000000,,,0,,1
38612,1, , ,0,1030,CODO CACHIMBA 1/2                                 ,113,1000000,,,0,,1
38613,1, , ,0,1680,CODO CACHIMBA 7/8                                 ,114,1000000,,,0,,1
38614,1, , ,0,2290,CARTUCHO MONOMANDO 35MM BAJO                      ,7807033007937,1000000,,,0,,8
38615,1, , ,0,2780,"FEELER 26 H. MM./PULG. DE 3.1/2"" SF-003           ",2500000043826,1000000,,,0,,4
38616,1, , ,0,11250,RODAMIENTO 30209 PFI                              ,2500000089695,1000000,,,0,,8
38617,1, ,,0,2000,GUANTE NYLON POLIURETANO L                        ,7501206693131,9,,,1,,8
38618,1, , ,0,20800,ARMARIO METALICO 300X250X150 EKOLINE              ,3460,1000000,,,0,,3
38619,1, , ,0,1780,DIAMANTE CORTAVIDRIO #3 (512310)                  ,2500000043819,1000000,,,0,,4
38620,1, , ,0,200,"CINTA 3/4""X5 YD NEGRA                             ",303,1000000,,,0,,3
38621,1, , ,0,27030,-CURVA 140 MM 45° CEM                             ,61057,1000000,,,0,,1
38622,1, , ,0,150,"CANCAMO CERRADO ACERO ZINCADO 1/4 X 3""            ",400,1000000,,,0,,4
38623,1, , ,0,380,ESCUADRA PLANA 75 X 75 X 16.5 X 5.0MM ZINCADAS    ,805,1000000,,,0,,8
38624,1, , ,0,1390,"POSTON GAMO MAGNUM C/PTA 5,5 MM

                 ",7419310073612,1000000,,,0,,8
38625,1, , ,0,1480,TERM-GAS-1/2HE X 3/8                              ,115,1000000,,,0,,1
38627,1, , ,0,290,AMARRA PLASTICA 2.5X100 UYUSTOOLS                 ,6931598209725,1000000,,,0,,4
38628,1, , ,0,1980,TERM-AGUA-HI 1/2 X 1/2                            ,116,1000000,,,0,,1
38630,1, , ,0,1380,"TERM PPR 32MM X 3/4"" HE (VERDE) IMP.              ",117,1000000,,,0,,1
38631,1, , ,0,1980,"TERM. PPR 32MM X 1"" HI (VERDE) IMP.               ",118,1000000,,,0,,1
38632,1, , ,0,1680,AMP. BC ESP. E27 14W 6400K 320 8KH                ,7804624340107,1000000,,,0,,3
38633,1, , ,0,1480,SELLO CERA FANALOZA                               ,720206472257,1000000,,,0,,1
38634,1, , ,0,13680,"GUANTE SHOWA ATLAS 772 NITRILO 0.5MM 65

         ",4901792015257,1000000,,,0,,8
38635,1, ,,0,21690,SOPLETE HT 8931 PROVIDUS C/ENC                    ,7419310027554,1,,,1,,8
38636,1, , ,0,11560,ASTA BANDERA 40MM X 3 MT BLANCA                   ,2500000089701,1000000,,,0,,8
38637,1, , ,0,13780,"GUANTE SHOWA ATLAS 772 NITRILO 0.5MM 65

         ",4901792015264,1000000,,,0,,8
38638,1, , ,0,5790,"PORTA HERRAMIENTA ELECTRICA CUERO, P/ELE          ",4292,1000000,,,0,,4
38639,1, , ,0,5280,BALLAST ELECTRONICO 1X36W TLD 220-240V 9          ,2500000031656,1000000,,,0,,3
38640,1, , ,0,2890,DESTAPADOR DESAGUE 5MM X 3M. FGGAS                ,2500000089725,1000000,,,0,,1
38641,1, , ,0,780,"CURVA 90 GR. P/TUBO E.M.T 3/4"" 0607194            ",2500000031663,1000000,,,0,,3
38642,1, , ,0,8670,ASTA BANDERA 35MM X 2.5 MT BLANCA                 ,2500000089718,1000000,,,0,,8
38643,1, , ,0,3480,TEFLON DE 50 MTS X 19 MM GENEBRE                  ,120,1000000,,,0,,4
38644,1, , ,0,2500,"BROCHA HELA 1/2 X 2.1/2 C. GRIS MANGO MA

        ",7809839000631,1000000,,,0,,8
38645,1, , ,0,1890,"CONECTOR P/RIEGO HI 1""  CROMADO ACOPLE R          ",119,1000000,,,0,,1
38646,1, , ,0,6310,"COMBO 4 LB C/MANGO DE FIBRA (34CM) CPOWE

        ",8423966001423,1000000,,,0,,4
38647,1, , ,0,15190,"COMBO 8 LB C/MANGO DE FIBRA (74CM) CPOWE

        ",8423966001447,1000000,,,0,,4
38648,1, , ,0,12680,"COMBO 6 LB C/MANGO DE FIBRA (74CM) CPOWE

        ",8423966001430,1000000,,,0,,4
38649,1, , ,0,3180,CADENA CON CLAVE BICICLETA                        ,6901750104038,1000000,,,0,,8
38650,1, , ,0,2400,CANDADO BICICLETA 8MM X 1 M  CBB10 FWYY           ,6931598206908,1000000,,,0,,8
38651,1, , ,0,3770,MACHO VOL 3P 16A MENNEKES                         ,2500000003523,1000000,,,0,,3
38652,1, , ,0,3180,"FLAPPER DE PVC PARA DESCARGA DE 3""                ",121,1000000,,,0,,1
38653,1, , ,0,2770,",UNION DOBLE 3""  PLANSA                           ",20190,1000000,,,0,,1
38654,1, , ,0,1580,CUCHILLO P/CEPILLO FINO DOBLE 82MM CQC82          ,6931598239364,1000000,,,0,,4
38655,1, , ,0,7580,VALVULA DE SEGURIDAD 1/2 HI/HI 8 BAR              ,122,1000000,,,0,,1
38656,1, , ,0,22390,HACHA 4.5 LB HOLZAXT C 45 C/MANGO 10120           ,2500000043833,1000000,,,0,,4
38657,1, , ,0,2980,TERMINAL BOLA ALAMBRE 19MM NEGRO (2 UNID          ,2500000086724,1000000,,,0,,8
38658,1, ,,0,2980,CUCHILLO CEPILLO ELECTRICO                        ,6931598201668,143,,,1,,4
38660,1, ,,0,7890,VALVULA DE SEGURIDAD 1/2 HI/HI 3 BAR              ,124,-87,,,1,,1
38661,1, , ,0,0,X                                                 ,2500000043840,1000000,,,0,,4
38662,1,COMERCIAL UYUSTOOLS CHILE LIMITADA,,0,3580,"LINTERNA RECARGABLE N°826 LED 15 UYUSTOO

        ",6931598237308,31,,,1,,8
38663,1, , ,0,4380,"LLAVE GASFITER 11"" UYUSTOOLS-TAIWAN

             ",4710474073894,1000000,,,0,,4
38664,1,COMERCIAL UYUSTOOLS CHILE LIMITADA,,0,1280,PIEDRA SET 5 PCS PARA TALADRO GRANDE              ,6931598201736,12,,,1,,4
38665,1, , ,0,4180,"SET PIEDRAS MONTADAS 10 PCS UYUSTOOLS

           ",6931598203686,1000000,,,0,,4
38666,1, , ,0,3610,"LINTERNA LED RECARGABLE SS916 UYUSTOOLS

         ",6931598237650,1000000,,,0,,8
38667,1, , ,0,7480,"PROLONGADOR 4PCS 1/2"" X3-5-8-10 FERRAWYY

        ",6926739606846,1000000,,,0,,4
38668,1, , ,0,1480,"ESCOBILLA REDONDA 2 PCS

                         ",6931598200616,1000000,,,0,,4
38669,1, , ,0,590,BISAGRA CURVA 35MM                                ,2500000043857,1000000,,,0,,4
38670,1, , ,0,3980,"ESCOBILLA 6 PCS

                                 ",6931598223684,1000000,,,0,,8
38671,1, , ,0,4450,"SERRUCHO COSTILLA 12"" PREMIUM 12DDP REF           ",7891645107857,1000000,,,0,,4
38672,1, ,,0,1680,"ESCOBILLA REDONDA SET 3 PCS

                     ",6931598200630,0,,,1,,4
38673,1, , ,0,7950,CUÑA PARA MADERA 2500G UYUSTOOLS                  ,6931598212961,1000000,,,0,,4
38674,1, , ,0,880,"PIEDRA SET 5 PCS PARA TALADRO CHICO

             ",6931598201743,1000000,,,0,,4
38675,1, , ,0,1550,"11390 BROCA PLANA 1.1/4"" TRUPER (M.6)             ",7501206623541,1000000,,,0,,4
38676,1, ,,0,350,REGATON CUADRADO 2X2                              ,807,1000000,,,0,,8
38677,1, , ,0,1480,"DISPLAY TORNILLOS 2.1/2"" ANCLAJE TAZA WC

        ",7804612720638,1000000,,,0,,8
38678,1, , ,0,850,"11372 BROCA PLANA 1/2"" TRUPER (M.6)               ",7501206623480,1000000,,,0,,4
38679,1, , ,0,4480,"SERRUCHO CARPINTERO 22"" PROFESIONAL PREM          ",7891645107802,1000000,,,0,,4
38680,1, , ,0,4770,"ALICATE UNIVERSAL SATA 7""                         ",7891645093778,1000000,,,0,,4
38681,1, , ,0,390,REGATON REDONDO N° 2                              ,808,1000000,,,0,,8
38682,1, , ,0,6808,"ALICATE UNIVERSAL 8"" ELECTRICO REF 70333          ",7891645093716,1000000,,,0,,4
38683,1, , ,0,2800,TESTER DIGITAL (12-36-55-110 Y 220V) REF          ,7891645093174,1000000,,,0,,4
38684,1, , ,0,11450,"LLAVE RUEDA 17MM X 19MM X 21MM X 1/2"" CRUZ SATA   ",7891645100179,1000000,,,0,,4
38685,1, , ,0,4770,"SERRUCHO CARPINTERO 20"" PROFESIONAL PREM          ",7891645107796,1000000,,,0,,4
38686,1, , ,0,4840,"SERRUCHO JGO. 5 HOJAS 14"" ANGELITO                ",2500000043888,1000000,,,0,,4
38687,1, , ,0,1980,NIPLE HE 1/2 X HE 3/4                             ,109,1000000,,,0,,1
38688,1, , ,0,850,"REPUESTO CADENILLA AC INOX PARA SOPAPAS

         ",7804612721093,1000000,,,0,,8
38689,1, , ,0,3270,LLAVE P/PIPA ARTESANAL                            ,2500000043864,1000000,,,0,,4
38690,1, , ,0,29130,"TIJERA ESQUILAR MANUAL 12""                        ",2500000043895,1000000,,,0,,4
38691,1, , ,0,8580,TUBO LED CON BASE SIMPLE                          ,2500000031670,1000000,,,0,,3
38692,1, , ,0,790,SWITCH TECLA ANCHA 2 TIEMPOS 4 PATAS VERDE        ,307,1000000,,,0,,3
38693,1, , ,0,1810,"SOPORTE BARRA CORTINA BANO 3/4"" C/CADENITA        ",2500000089732,1000000,,,0,,8
38694,1, , ,0,10580,TUBO LED CON BASE DOBLE                           ,2500000031687,1000000,,,0,,3
38695,1, , ,0,3750,CHISPERO T/COPA INDURA+CAJA PIEDRA                ,125,10,,,0,,1
38696,1, , ,0,5980,TUBO EMPAV.LUZ FRIA 6500K                         ,2500000031694,1000000,,,0,,3
38697,1, , ,0,890,DYNA-BAND TIRA 10 X 15 MM X 2 MTRS                ,201,1000000,,,0,,2
38698,1, , ,0,5980,TUBO EMPAVONADO LUZ CALIDA                        ,2500000031700,1000000,,,0,,3
38699,1, , ,0,1490,MOSQUETON P/COLLAR 120MM 2290114120 SIMP          ,405,1000000,,,0,,4
38700,1, , ,0,590,"BISAGRA RETEN CURVA 35MM METALICA 

              ",7809808018568,1000000,,,0,,8
38701,1, , ,0,500,AROMATIZADOR FORMA PINO PARA COLGAR (CARTON 120UN),6920139295488,1000000,,,0,,8
38702,1, , ,0,90,-ABRAZADERA HIDRAULICA 25 MM                      ,20169,1000000,,,0,,1
38703,1, ,,0,2380,CORTAVIDRIO RULETA 2267 JOBO                      ,2500000043871,9,,,1,,4
38704,1, , ,0,300,MATAMOSCAS TUBO 3486000000 SUPERMAN               ,810,1000000,,,0,,8
38705,1, , ,0,50,-ABRAZADERA HIDRAULICA 20 MM                      ,51594,1000000,,,0,,1
38706,1, , ,0,4960,"MANOMETRO 16 BAR 1/4 ENTRADA LATERA 53 M

        ",8428381307242,1000000,,,0,,8
38707,1, , ,0,790,SWITCH TECLA ANCHA 2 TIEMPOS 4 PATAS ROJO         ,308,1000000,,,0,,3
38708,1, , ,0,4960,"MANOMETRO 10 BAR 1/4 ENTRADA LATERA 53 M

        ",8428381307235,1000000,,,0,,8
38709,1, ,,0,21890,"POLISTEN CANELA

                                 ",7891567198254,19,,,1,,9
38710,1, , ,0,100,ABRAZADERA PVC 25MM CONDUIT                       ,20177,1000000,,,0,,1
38711,1, , ,0,4960,"MANOMETRO 6 BAR 1/4 ENTRADA LATERA 53MM

         ",8428381307228,1000000,,,0,,8
38712,1, , ,0,2050,LLAVE ALLEN AMARILLO 25PCS                        ,4105,1000000,,,0,,4
38713,1, , ,0,200,"TERMINAL DE OJO P/BATERIA 80AMP 8,4MM             ",304,1000000,,,0,,3
38714,1, , ,0,15750,CAUTIN 300W FEXARO/STANDER FERRAWYY               ,6931598203389,1000000,,,0,,4
38715,1, , ,0,330,"TERMINAL DE OJO P/BATERIA 100AMP 8,4MM            ",305,1000000,,,0,,3
38716,1, , ,0,340,10 CMT.VELLUM 1/64                                ,850,1000000,,,0,,8
38717,1, , ,0,2980,VALVULA BOLA PASO TOTAL PN25 DE 1/2               ,2500000017407,1000000,,,0,,1
38718,1, , ,0,400,TERMINAL DE OJO P/BATERIA 200AMP 10MM             ,306,1000000,,,0,,3
38719,1, , ,0,600,"10 CMT.VELLUM 1/32""                               ",851,1000000,,,0,,8
38720,1, , ,0,390,ROMPECHORRO CHICO                                 ,811,1000000,,,0,,8
38721,1, , ,0,21580,"POLISTEN VERDE

                                  ",7891567204160,1000000,,,0,,9
38722,1, , ,0,1380,10 CMT.VELLUM 1/16                                ,852,1000000,,,0,,8
38723,1,VILLAR HERMANOS S.A,,0,21000,"EMPAQ-VELLUM-X 1 METRO-3/32

                     ",853,1000000,,,0,,8
38724,1, , ,0,4780,VALVULA BOLA PASO TOTAL PN25 DE 3/4               ,2500000017391,1000000,,,0,,1
38725,1, , ,0,2180,HALOGENA 900765-55W BLANCA 57306MISHIMA           ,2500000086519,1000000,,,0,,8
38726,1, , ,0,7420,GANCHO DE AMARRAS CAMIONETAS TIPO ANCLA KZ-303    ,2500000086564,1000000,,,0,,8
38727,1, , ,0,21890,"POLISTEN ALERCE

                                 ",7891567249703,1000000,,,0,,9
38729,1, ,,0,21580,"POLISTEN LINGUE

                                 ",7891567049686,32,,,1,,9
38730,1, , ,0,730,FILTRO GASOLINA CHICO 131-261-275                 ,2500000086526,1000000,,,0,,8
38731,1, , ,0,790,INTERRUPTOR VOLANTE 9/12 BLANCO                   ,7807354010753,1000000,,,0,,3
38732,1, , ,0,840,FILTRO UNIVERSAL CON ACCESORIOS GRANDE GF61MN     ,2500000086533,1000000,,,0,,8
38733,1, , ,0,950,DADO CROMO/VAN 10MM                               ,2500000043901,1000000,,,0,,4
38734,1, , ,0,730,FILTRO UNIVERSAL 2 SALIDAS EN V                   ,2500000086540,1000000,,,0,,8
38735,1, , ,0,1290,RELAY COMUN 5 PATAS 12V                           ,2500000086557,1000000,,,0,,8
38736,1, , ,0,1630,DESTORNILLADORES P/CELULAR 6PCS CHALIMEX          ,802288422235,1000000,,,0,,4
38737,1, , ,0,7420,GANCHO DE AMARRAS PARA CAMIONETAS ABATIBLE TX02   ,6935962293129,1000000,,,0,,8
38738,1, , ,0,7980,LATEX OFERTA CREMA                                ,2500000911057,1000000,,,0,,9
38739,1, ,,0,7980,LATEX OFERTA OSTRA                                ,2500000911064,5,,,1,,9
38740,1, ,,0,6980,LATEX OFERTA                                      ,2500000911071,1,,,1,,9
38741,1, , ,0,49270,GATA CAIMAN EXTRA 3 TONELADAS 12KGS               ,2500000086571,1000000,,,0,,8
38742,1, , ,0,1580,AGUARRAS MINERAL 1 LITRO DYNAL                    ,7805560000254,999980,,,0,,5
38743,1,COMERCIAL E INDUSTRIAL PLASTICOS HOFENS S.A,,0,450,CONDUIT 16MM X 3 MTS                              ,3000,1146,,,0,,3
